,rtt
5368,41306.0
5369,36429.0
5370,17649.5
5371,33818.5
5372,35415.5
5373,35856.0
5374,79233.0
5375,33688.5
5376,25887.0
5377,35360.5
5378,35077.5
5379,35848.5
5380,37162.5
5381,26922.5
5382,33671.5
5383,35390.5
5384,24860.0
5385,34138.0
5386,34895.5
5387,30050.0
5388,34845.5
5389,33900.0
5390,33356.5
5391,34672.0
5392,26522.0
5393,35798.5
5394,34188.5
5395,34150.5
5396,33917.0
5397,18350.5
5398,35314.5
5399,34448.5
5400,25444.5
5401,37420.0
5402,35441.0
5403,35113.5
5404,36153.0
5405,39887.0
5406,33482.5
5407,45424.0
5408,38230.5
5409,36130.0
5410,34352.0
5411,33014.0
5412,35739.5
5413,27047.0
5414,34616.5
5415,33581.5
5416,51670.0
5417,36667.5
5418,34892.5
5419,33317.5
5420,33831.0
5421,33120.5
5422,37840.5
5423,34996.5
5424,25603.5
5425,34545.0
5426,33936.0
5427,34862.0
5428,26027.0
5429,29882.5
5430,36360.5
5431,82348.0
5432,25680.0
5433,35265.0
5434,34192.5
5435,32633.5
5436,34243.0
5437,35673.5
5438,36645.0
5439,34876.0
5440,79076.5
5441,33902.5
5442,34715.5
5443,36569.5
5444,34505.0
5445,28391.5
5446,32769.5
5447,34009.5
5448,15907.0
5449,46395.0
5450,37442.5
5451,33697.0
5452,35379.5
5453,35282.5
5454,34076.5
5455,33720.0
5456,26605.5
5457,34452.0
5458,33982.5
5459,34428.0
5460,34058.0
5461,27852.0
5462,35034.5
5463,34907.0
5464,28272.5
5465,33951.5
5466,80304.5
5467,38959.0
5468,38509.0
5469,18072.0
5470,28337.0
5471,32420.5
5472,25674.0
5473,34072.0
5474,33447.0
5475,78126.5
5476,33376.5
5477,28348.5
5478,34320.0
5479,33357.0
5480,25877.0
5481,34299.0
5482,34698.0
5483,34172.5
5484,35497.5
5485,35876.0
5486,32176.5
5487,33608.5
5488,28590.0
5489,29889.0
5490,34531.5
5491,49600.5
5492,82630.0
5493,28249.0
5494,33008.0
5495,33504.0
5496,25159.5
5497,34633.0
5498,34044.0
5499,33616.5
5500,33439.0
5501,32459.5
5502,81275.5
5503,34314.0
5504,27367.0
5505,34331.0
5506,36785.0
5507,33979.5
5508,38405.5
5509,78503.5
5510,33424.0
5511,25207.0
5512,82099.5
5513,37567.0
5514,34080.5
5515,33811.0
5516,34590.0
5517,35730.0
5518,80397.5
5519,34896.5
5520,26524.5
5521,35485.0
5522,35414.0
5523,34245.0
5524,34121.0
5525,27722.0
5526,34256.5
5527,82821.0
5528,34556.5
5529,29664.0
5530,33344.0
5531,33961.5
5532,18462.0
5533,44675.0
5534,35552.5
5535,32527.0
5536,78482.0
5537,36057.5
5538,47354.0
5539,34502.5
5540,34525.0
5541,28064.5
5542,34859.5
5543,34726.0
5544,24397.5
5545,34283.0
5546,33725.0
5547,35070.5
5548,37699.5
5549,34287.0
5550,33689.0
5551,80921.0
5552,88874.0
5553,34524.0
5554,34203.0
5555,33295.0
5556,34150.0
5557,28049.0
5558,34894.0
5559,37736.5
5560,53133.0
5561,35532.0
5562,34112.0
5563,33688.5
5564,34752.5
5565,33626.0
5566,33978.0
5567,34163.5
5568,27560.0
5569,39629.5
5570,28134.0
5571,33330.0
5572,34755.0
5573,31518.0
5574,41472.0
5575,28090.5
5576,35677.0
5577,82154.0
5578,35666.5
5579,34675.0
5580,34234.5
5581,31776.0
5582,34617.0
5583,32363.5
5584,28807.5
5585,30966.0
5586,41874.0
5587,33762.0
5588,32100.0
5589,33044.0
5590,33350.5
5591,32060.5
5592,66251.5
5593,33399.5
5594,29165.5
5595,19821.5
5596,32371.0
5597,57843.5
5598,34000.5
5599,33258.0
5600,18522.0
5601,32427.5
5602,38317.0
5603,33994.5
5604,33390.0
5605,54024.0
5606,31257.5
5607,32945.0
5608,27764.0
5609,31684.5
5610,29749.0
5611,34035.0
5612,32217.0
5613,19708.0
5614,27165.5
5615,21228.0
5616,28647.5
5617,33543.5
5618,29390.5
5619,31249.5
5620,32359.5
5621,28905.5
5622,33022.5
5623,32790.5
5624,23896.5
5625,33235.5
5626,39626.5
5627,32343.0
5628,32933.5
5629,33035.5
5630,31693.0
5631,30770.5
5632,62928.0
5633,34516.5
5634,31457.0
5635,41287.5
5636,19681.0
5637,59506.5
5638,34616.5
5639,32351.5
5640,27645.5
5641,31728.5
5642,32194.0
5643,31891.0
5644,32325.0
5645,31247.0
5646,32022.5
5647,59165.0
5648,31795.5
5649,32805.5
5650,31899.0
5651,32169.5
5652,32980.0
5653,36826.0
5654,30859.0
5655,31521.0
5656,30343.5
5657,57184.0
5658,34961.0
5659,33005.5
5660,20576.5
5661,31869.0
5662,29879.0
5663,33990.0
5664,31760.0
5665,32804.0
5666,30843.5
5667,31351.5
5668,32681.5
5669,32044.5
5670,31344.5
5671,48129.5
5672,23916.0
5673,33487.0
5674,26385.5
5675,30992.0
5676,31645.0
5677,32879.5
5678,18232.5
5679,33935.0
5680,28151.5
5681,52174.0
5682,31891.0
5683,32205.5
5684,31104.0
5685,21033.0
5686,31298.0
5687,32677.0
5688,17709.5
5689,33013.0
5690,30897.0
5691,53063.5
5692,31814.5
5693,32216.5
5694,31620.5
5695,34291.5
5696,26603.5
5697,59721.5
5698,17459.5
5699,34565.0
5700,32263.0
5701,18970.5
5702,32253.5
5703,33399.0
5704,24401.0
5705,31624.0
5706,50965.5
5707,20563.5
5708,12424.0
5709,5263.0
5710,6203.0
5711,5983.0
5712,7589.0
5713,12494.0
5714,5713.5
5715,4998.5
5716,10415.5
5717,14560.0
5718,7714.5
5719,3982.0
5720,7315.5
5721,14793.0
5722,8944.0
5723,13860.5
5724,9030.0
5725,8857.0
5726,14280.5
5727,25623.5
5728,35479.5
5729,18300.0
5730,13828.5
5731,13928.5
5732,10568.0
5733,13800.0
5734,11863.5
5735,0.0
5736,11115.5
5737,13076.5
5738,9385.0
5739,13257.0
5740,13865.0
5741,27937.0
5742,66754.0
5743,13074.0
5744,14709.5
5745,14931.0
5746,13198.0
5747,14119.5
5748,14980.0
5749,13480.0
5750,14522.0
5751,14820.0
5752,13639.5
5753,30768.5
5754,21177.0
5755,14981.5
5756,14364.0
5757,13653.0
5758,14701.0
5759,12957.0
5760,14012.0
5761,15521.0
5762,16761.5
5763,15069.0
5764,14867.0
5765,13492.0
5766,13210.0
5767,13105.0
5768,15154.0
5769,12937.0
5770,55566.0
5771,13867.5
5772,13794.0
5773,13472.0
5774,14264.5
5775,14409.0
5776,15768.5
5777,14421.5
5778,12992.0
5779,57348.5
5780,14880.5
5781,14865.0
5782,1968.0
5783,14278.5
5784,13419.0
5785,13364.0
5786,32952.0
5787,34442.5
5788,34815.0
5789,35205.0
5790,32787.5
5791,32848.0
5792,24448.5
5793,35020.0
5794,35331.5
5795,46332.5
5796,79489.5
5797,26642.5
5798,40591.0
5799,33981.5
5800,26379.0
5801,33490.5
5802,35267.0
5803,28170.5
5804,29230.0
5805,78654.5
5806,33259.5
5807,35495.0
5808,34001.0
5809,34597.5
5810,33509.0
5811,26789.0
5812,34433.0
5813,28577.0
5814,34757.5
5815,34116.5
5816,25936.5
5817,34259.0
5818,32344.0
5819,28168.5
5820,34735.0
5821,82492.0
5822,34350.0
5823,85579.5
5824,15875.0
5825,42444.0
5826,34090.5
5827,34257.5
5828,36056.5
5829,27297.5
5830,80208.0
5831,33653.5
5832,25829.5
5833,36562.5
5834,34410.0
5835,33467.5
5836,33968.0
5837,34597.5
5838,34826.5
5839,33929.5
5840,25919.5
5841,34147.0
5842,82768.5
5843,41197.5
5844,33135.0
5845,32140.0
5846,83211.5
5847,34109.5
5848,27985.0
5849,33218.0
5850,31571.5
5851,35369.0
5852,36195.0
5853,42323.5
5854,38728.0
5855,88241.5
5856,59460.5
5857,88062.5
5858,42225.5
5859,41802.5
5860,41140.5
5861,33440.5
5862,43029.5
5863,45235.0
5864,29920.5
5865,17231.5
5866,35896.5
5867,38263.5
5868,37280.5
5869,37116.5
5870,35014.0
5871,32977.0
5872,30265.0
5873,37877.5
5874,34867.5
5875,33441.0
5876,36191.0
5877,29993.0
5878,34885.5
5879,50688.0
5880,88297.0
5881,36464.0
5882,36093.0
5883,37587.0
5884,23614.5
5885,35616.5
5886,30289.5
5887,30372.5
5888,85865.0
5889,39291.0
5890,36125.5
5891,34103.0
5892,35969.0
5893,33214.0
5894,38395.5
5895,20319.0
5896,25742.5
5897,34612.5
5898,79913.0
5899,36471.0
5900,35353.5
5901,29230.0
5902,37416.0
5903,37163.0
5904,27411.0
5905,37822.0
5906,37583.5
5907,63769.0
5908,32292.5
5909,20401.5
5910,11912.0
5911,5205.0
5912,28418.5
5913,36220.5
5914,34877.0
5915,35564.5
5916,82560.0
5917,34110.5
5918,52240.5
5919,38478.5
5920,26478.0
5921,29807.0
5922,30550.5
5923,37753.0
5924,37174.5
5925,63013.0
5926,20845.5
5927,29457.5
5928,48002.0
5929,35693.5
5930,34186.0
5931,31899.5
5932,36581.0
5933,36006.0
5934,34807.5
5935,33972.0
5936,18076.0
5937,37074.5
5938,37377.5
5939,33457.0
5940,35696.0
5941,28261.5
5942,35051.5
5943,34734.0
5944,26963.5
5945,34515.0
5946,33238.5
5947,35231.0
5948,34614.5
5949,19126.0
5950,28880.5
5951,34482.5
5952,38962.0
5953,35343.0
5954,35609.5
5955,33465.0
5956,34007.5
5957,81824.0
5958,36429.0
5959,35060.5
5960,26511.5
5961,34856.5
5962,35028.5
5963,36942.0
5964,36981.0
5965,82600.5
5966,34581.5
5967,33718.0
5968,27302.5
5969,31016.5
5970,75406.0
5971,61274.0
5972,40060.5
5973,81800.5
5974,35990.5
5975,34020.0
5976,26697.0
5977,36377.5
5978,35280.5
5979,34593.0
5980,35536.0
5981,33085.0
5982,35722.0
5983,80325.5
5984,27389.5
5985,35126.0
5986,83115.0
5987,39375.5
5988,37371.0
5989,44395.5
5990,21604.5
5991,83604.0
5992,37216.0
5993,36783.5
5994,34452.5
5995,36144.5
5996,37047.0
5997,38017.0
5998,38907.0
5999,35267.5
6000,28448.0
6001,34844.0
6002,42563.5
6003,36263.5
6004,35195.0
6005,30210.0
6006,32328.0
6007,34880.0
6008,28046.0
6009,35690.0
6010,37361.5
6011,29033.0
6012,19253.5
6013,34906.0
6014,35334.5
6015,36865.0
6016,26780.0
6017,35214.0
6018,36850.5
6019,34719.0
6020,83533.0
6021,29122.0
6022,34555.0
6023,36863.5
6024,26387.5
6025,34126.0
6026,34855.5
6027,34696.5
6028,37934.0
6029,35060.0
6030,33820.0
6031,35846.0
6032,19869.0
6033,29039.0
6034,42459.5
6035,34746.0
6036,82237.5
6037,35024.0
6038,35533.5
6039,34160.5
6040,28020.5
6041,37866.0
6042,36625.5
6043,28751.0
6044,35846.5
6045,80881.5
6046,34558.5
6047,38434.5
6048,34693.5
6049,42735.5
6050,39544.5
6051,39170.0
6052,39398.5
6053,24304.5
6054,41961.0
6055,40264.5
6056,33145.5
6057,42776.5
6058,47463.5
6059,44883.0
6060,34596.0
6061,36483.5
6062,82685.0
6063,34931.5
6064,28022.5
6065,34588.5
6066,35269.0
6067,35506.5
6068,36143.5
6069,27960.5
6070,82865.5
6071,34194.5
6072,26563.0
6073,34865.0
6074,81672.0
6075,28324.0
6076,35906.5
6077,34682.0
6078,37754.0
6079,34409.0
6080,27650.0
6081,35447.5
6082,33736.0
6083,35434.5
6084,36176.5
6085,29642.5
6086,36737.0
6087,81309.5
6088,29882.5
6089,38008.5
6090,34513.0
6091,34163.0
6092,33848.0
6093,35187.5
6094,30739.0
6095,9166.5
6096,78980.5
6097,35690.5
6098,35152.5
6099,33620.0
6100,32129.0
6101,28748.5
6102,34142.5
6103,40022.0
6104,23569.5
6105,81883.0
6106,32469.0
6107,33623.0
6108,34727.0
6109,32977.5
6110,32344.0
6111,32707.5
6112,24900.5
6113,82322.5
6114,35546.5
6115,18616.0
6116,29070.0
6117,27374.0
6118,34306.5
6119,35097.0
6120,24235.5
6121,33212.0
6122,80293.5
6123,34167.5
6124,34535.0
6125,31951.0
6126,33208.5
6127,34075.0
6128,25584.0
6129,33848.5
6130,35509.5
6131,33401.0
6132,35006.0
6133,29775.5
6134,33664.0
6135,32716.0
6136,17857.5
6137,47566.5
6138,37839.5
6139,36896.5
6140,37953.0
6141,37227.0
6142,81050.0
6143,36235.5
6144,27058.0
6145,36453.0
6146,32334.5
6147,34968.0
6148,36618.0
6149,30739.5
6150,34207.0
6151,34378.5
6152,27148.0
6153,37501.0
6154,37090.5
6155,34522.5
6156,35805.5
6157,31784.5
6158,43186.0
6159,34723.5
6160,26714.0
6161,36752.5
6162,36411.0
6163,36588.5
6164,36484.0
6165,29293.5
6166,86268.0
6167,35021.5
6168,27919.5
6169,34135.0
6170,32779.0
6171,34280.5
6172,33883.0
6173,34699.5
6174,77876.5
6175,33105.5
6176,24787.5
6177,44314.5
6178,20133.5
6179,39603.5
6180,35727.5
6181,31372.0
6182,57294.0
6183,35839.0
6184,25536.5
6185,33390.5
6186,33687.5
6187,36281.5
6188,37197.5
6189,36588.5
6190,35432.5
6191,80113.5
6192,27725.5
6193,37053.5
6194,35323.0
6195,35057.0
6196,38721.5
6197,30803.5
6198,85957.5
6199,82085.0
6200,26211.0
6201,85843.0
6202,35976.0
6203,37973.0
6204,36668.0
6205,35746.5
6206,35344.5
6207,28800.0
6208,79218.0
6209,80923.5
6210,85370.5
6211,23283.5
6212,36370.0
6213,30536.0
6214,34852.0
6215,34825.0
6216,26665.5
6217,38111.0
6218,37833.0
6219,30077.0
6220,19341.0
6221,29480.5
6222,38290.0
6223,35760.5
6224,21568.5
6225,30954.0
6226,26993.5
6227,33955.5
6228,32677.5
6229,31784.5
6230,28120.0
6231,40542.0
6232,61149.0
6233,37916.0
6234,37605.5
6235,37185.5
6236,39897.5
6237,37258.5
6238,39165.0
6239,40364.5
6240,53850.5
6241,42896.5
6242,58080.0
6243,39405.0
6244,40713.0
6245,39455.0
6246,36676.0
6247,30026.5
6248,18836.0
6249,20553.5
6250,22087.0
6251,20783.5
6252,20139.0
6253,30937.0
6254,30810.5
6255,25760.5
6256,41437.0
6257,46576.5
6258,43008.0
6259,43480.5
6260,78216.0
6261,78486.0
6262,79439.5
6263,78003.5
6264,88391.5
6265,106543.5
6266,66303.5
6267,74099.0
6268,76828.5
6269,65218.0
6270,66700.0
6271,61775.0
6272,73316.0
6273,60010.0
6274,99609.5
6275,61847.0
6276,62262.5
6277,62826.5
6278,64372.0
6279,63102.0
6280,62445.0
6281,54947.0
6282,58775.0
6283,58461.0
6284,60128.0
6285,59083.0
6286,58423.5
6287,63444.5
6288,54774.5
6289,50858.0
6290,55186.5
6291,86297.0
6292,38371.0
6293,49925.0
6294,59383.0
6295,57550.5
6296,57375.0
6297,61799.5
6298,58266.5
6299,50390.5
6300,78960.5
6301,47075.0
6302,29507.0
6303,49638.5
6304,50112.5
6305,50387.5
6306,54597.0
6307,49132.0
6308,19866.5
6309,20549.5
6310,19645.0
6311,20166.5
6312,18454.5
6313,20954.0
6314,20406.0
6315,18427.0
6316,19585.0
6317,19709.0
6318,19551.0
6319,19451.5
6320,17643.5
6321,55029.0
6322,23480.5
6323,17123.0
6324,21415.0
6325,32460.0
6326,34526.5
6327,22551.5
6328,22131.5
6329,20853.5
6330,21154.5
6331,20814.0
6332,46215.5
6333,34033.5
6334,44565.0
6335,34103.0
6336,45102.0
6337,47976.0
6338,34088.0
6339,45107.0
6340,34256.5
6341,47418.0
6342,32688.5
6343,46380.5
6344,32659.0
6345,19197.5
6346,77325.5
6347,89238.0
6348,80546.5
6349,52154.5
6350,50638.5
6351,48713.5
6352,73922.0
6353,78853.5
6354,50284.5
6355,50662.5
6356,54764.5
6357,58814.5
6358,51464.5
6359,52799.0
6360,52379.0
6361,53986.0
6362,60177.0
6363,54606.0
6364,50916.5
6365,49447.5
6366,44560.5
6367,50870.5
6368,55478.5
6369,56598.0
6370,54750.0
6371,52486.5
6372,60737.5
6373,50257.5
6374,47241.0
6375,51943.5
6376,52023.0
6377,62355.5
6378,52634.5
6379,51395.5
6380,54022.0
6381,52156.0
6382,58026.0
6383,57263.0
6384,57779.0
6385,57692.0
6386,58264.5
6387,63083.0
6388,53701.0
6389,52858.5
6390,50411.5
6391,51534.5
6392,29672.0
6393,49885.5
6394,54120.0
6395,54771.0
6396,53131.5
6397,60284.0
6398,50958.5
6399,54060.5
6400,50604.5
6401,56309.5
6402,49677.5
6403,51829.0
6404,58976.0
6405,44253.0
6406,41095.0
6407,36244.0
6408,77777.5
6409,81766.5
6410,78867.5
6411,59665.0
6412,80513.0
6413,80782.5
6414,79922.0
6415,77831.0
6416,79984.0
6417,80951.0
6418,83331.0
6419,77512.0
6420,81525.5
6421,57439.0
6422,83303.0
6423,82164.0
6424,88105.0
6425,59283.5
6426,84335.0
6427,70388.0
6428,53651.0
6429,80182.0
6430,38996.0
6431,35131.5
6432,40887.5
6433,82957.0
6434,35541.0
6435,34273.5
6436,80354.5
6437,82277.0
6438,60528.0
6439,39121.0
6440,26672.0
6441,37104.0
6442,36429.0
6443,41300.0
6444,37439.0
6445,34275.5
6446,80413.5
6447,79751.5
6448,53249.5
6449,86712.5
6450,37129.0
6451,35281.0
6452,35142.5
6453,28544.0
6454,34832.0
6455,34310.5
6456,23632.0
6457,36098.5
6458,34810.0
6459,33652.0
6460,35727.5
6461,33787.5
6462,37379.0
6463,35269.5
6464,24349.0
6465,34078.5
6466,34352.5
6467,36296.5
6468,48685.0
6469,34050.0
6470,22187.0
6471,27882.5
6472,26978.0
6473,34769.5
6474,33485.0
6475,33895.5
6476,34422.5
6477,40053.0
6478,38553.0
6479,35436.0
6480,79624.0
6481,35665.0
6482,36081.0
6483,37678.5
6484,36421.0
6485,29513.0
6486,34910.0
6487,40080.0
6488,27835.0
6489,35029.5
6490,78241.0
6491,16829.0
6492,35055.5
6493,40755.0
6494,33091.5
6495,32782.0
6496,26232.0
6497,35517.5
6498,34406.0
6499,29236.5
6500,33053.0
6501,26841.5
6502,33413.0
6503,34277.5
6504,25725.0
6505,35405.0
6506,32515.0
6507,32565.5
6508,35182.0
6509,34384.5
6510,32696.0
6511,9377.0
6512,34704.0
6513,36145.0
6514,32960.0
6515,80955.0
6516,32123.5
6517,28426.5
6518,35682.5
6519,32600.0
6520,25198.0
6521,32881.5
6522,35059.5
6523,34532.0
6524,85762.0
6525,34155.0
6526,33068.0
6527,33321.5
6528,26351.0
6529,37324.0
6530,36213.0
6531,35507.0
6532,48634.5
6533,33268.0
6534,35087.0
6535,36683.5
6536,23455.0
6537,29158.5
6538,38520.0
6539,37077.5
6540,36094.5
6541,82206.0
6542,40867.0
6543,35781.0
6544,24885.0
6545,32872.5
6546,35347.5
6547,36575.5
6548,38171.5
6549,28740.5
6550,83026.5
6551,36336.0
6552,42304.5
6553,44081.5
6554,37814.0
6555,32428.5
6556,34773.5
6557,35241.5
6558,37022.5
6559,36691.0
6560,28033.5
6561,34510.0
6562,36467.5
6563,37411.0
6564,32530.0
6565,28747.5
6566,81124.0
6567,39974.5
6568,41959.5
6569,35891.0
6570,33847.0
6571,32901.0
6572,34869.0
6573,29211.0
6574,17293.0
6575,24454.5
6576,80561.0
6577,34287.0
6578,34016.0
6579,34294.0
6580,29325.0
6581,28590.5
6582,33773.0
6583,24839.5
6584,33167.0
6585,33555.0
6586,32835.0
6587,34052.5
6588,36742.0
6589,37734.0
6590,35685.5
6591,24181.5
6592,81360.5
6593,35733.0
6594,18115.5
6595,28518.5
6596,19228.5
6597,36174.0
6598,34715.5
6599,25047.5
6600,32913.0
6601,81835.0
6602,33198.0
6603,36653.0
6604,36015.5
6605,32246.0
6606,42884.0
6607,25696.0
6608,37958.0
6609,35107.5
6610,32595.0
6611,35716.5
6612,29236.0
6613,29121.5
6614,28258.5
6615,24671.5
6616,14517.5
6617,46282.0
6618,37328.0
6619,33746.5
6620,42530.5
6621,35662.5
6622,36518.0
6623,28086.5
6624,35663.5
6625,84521.5
6626,35994.5
6627,34969.0
6628,31282.5
6629,34132.0
6630,34651.0
6631,25940.0
6632,34273.5
6633,36890.0
6634,33505.5
6635,31800.5
6636,33428.0
6637,40095.5
6638,36757.0
6639,28439.0
6640,35183.0
6641,35678.0
6642,83399.0
6643,37695.5
6644,29601.5
6645,27876.0
6646,26853.0
6647,26528.0
6648,32963.5
6649,36168.5
6650,22451.0
6651,36846.5
6652,86352.5
6653,35779.0
6654,34144.0
6655,32239.5
6656,82553.0
6657,29041.5
6658,53145.0
6659,31819.5
6660,84640.5
6661,33320.5
6662,34939.5
6663,31250.0
6664,34068.0
6665,32451.5
6666,81176.5
6667,32992.0
6668,80353.0
6669,18486.5
6670,32541.0
6671,27672.0
6672,21719.0
6673,33749.0
6674,30961.5
6675,30655.5
6676,83745.5
6677,64211.0
6678,77376.5
6679,80723.5
6680,78820.0
6681,80427.0
6682,77724.5
6683,81969.0
6684,80329.5
6685,81624.5
6686,58447.0
6687,79759.0
6688,64561.0
6689,80329.5
6690,81530.0
6691,52820.5
6692,81465.5
6693,79199.5
6694,79598.5
6695,84116.0
6696,54323.0
6697,79636.5
6698,17205.5
6699,55770.0
6700,78824.5
6701,55992.5
6702,80728.0
6703,79413.5
6704,79235.5
6705,79525.5
6706,53520.5
6707,77686.5
6708,82555.0
6709,79447.5
6710,80345.5
6711,53927.5
6712,81718.5
6713,81459.0
6714,79375.0
6715,78217.0
6716,54348.5
6717,78145.0
6718,79359.0
6719,59208.0
6720,27304.5
6721,80980.5
6722,80804.5
6723,80123.0
6724,81411.5
6725,78404.5
6726,57284.5
6727,81606.5
6728,86313.0
6729,83074.5
6730,79391.5
6731,37024.0
6732,36728.0
6733,37553.5
6734,83136.5
6735,80010.5
6736,79217.5
6737,79489.5
6738,81226.0
6739,80043.0
6740,80605.0
6741,58041.0
6742,79611.5
6743,84097.5
6744,84138.0
6745,80511.5
6746,52518.0
6747,79292.5
6748,81330.5
6749,81097.5
6750,78577.0
6751,78534.0
6752,78596.5
6753,80499.5
6754,79645.0
6755,81394.5
6756,59641.5
6757,84258.5
6758,80906.5
6759,78007.5
6760,81527.0
6761,37664.0
6762,78310.5
6763,82577.0
6764,82145.5
6765,82040.5
6766,56862.5
6767,78893.5
6768,81621.5
6769,79999.5
6770,79572.0
6771,52364.0
6772,82431.0
6773,80286.0
6774,81368.0
6775,80105.0
6776,81365.0
6777,81814.0
6778,83880.5
6779,81117.5
6780,86007.0
6781,59370.5
6782,69637.5
6783,84230.0
6784,82898.5
6785,80218.5
6786,55819.0
6787,79293.5
6788,81893.0
6789,80798.0
6790,80697.5
6791,79818.5
6792,84219.5
6793,83929.5
6794,84058.5
6795,82558.5
6796,55534.0
6797,82221.5
6798,80369.0
6799,80441.0
6800,79435.0
6801,53631.0
6802,58836.0
6803,83527.5
6804,82844.5
6805,83060.5
6806,59308.0
6807,85683.0
6808,83949.5
6809,83177.5
6810,82913.5
6811,83216.0
6812,84474.0
6813,81198.0
6814,82113.5
6815,80520.5
6816,52935.5
6817,81952.0
6818,82706.5
6819,81270.0
6820,83666.0
6821,60275.0
6822,83903.0
6823,45735.0
6824,58033.5
6825,81187.5
6826,84166.5
6827,73427.5
6828,86300.0
6829,80275.5
6830,80153.5
6831,52484.5
6832,79738.0
6833,81820.5
6834,81222.5
6835,78628.0
6836,62047.5
6837,84507.0
6838,83658.0
6839,81605.5
6840,81968.5
6841,85114.0
6842,77652.0
6843,81220.5
6844,69848.0
6845,47689.0
6846,83292.0
6847,81327.5
6848,80167.0
6849,84100.5
6850,78272.5
6851,59779.5
6852,82559.0
6853,84297.0
6854,84395.0
6855,83205.0
6856,83039.5
6857,80655.5
6858,80149.5
6859,85889.0
6860,33776.5
6861,13004.5
6862,29215.5
6863,19774.0
6864,33934.5
6865,38704.0
6866,30477.0
6867,34195.5
6868,32015.5
6869,34896.0
6870,38422.0
6871,26353.0
6872,64487.5
6873,40786.5
6874,34819.5
6875,39564.0
6876,33179.0
6877,34275.5
6878,36163.5
6879,26549.5
6880,34772.5
6881,33280.0
6882,31082.0
6883,26092.0
6884,33229.0
6885,33040.0
6886,29729.0
6887,62292.5
6888,33461.5
6889,34039.5
6890,29747.5
6891,31264.5
6892,33053.0
6893,52500.5
6894,30593.5
6895,23450.0
6896,50708.0
6897,32657.5
6898,32192.5
6899,30826.5
6900,30978.5
6901,32571.0
6902,30807.0
6903,36906.0
6904,32074.0
6905,30729.0
6906,51498.0
6907,26367.0
6908,33272.5
6909,30972.5
6910,32225.0
6911,23051.5
6912,32941.5
6913,32705.5
6914,30099.0
6915,28996.0
6916,52310.0
6917,32364.0
6918,32607.5
6919,16708.0
6920,30507.5
6921,29966.5
6922,30916.5
6923,31422.5
6924,33116.5
6925,50364.5
6926,30938.5
6927,62980.5
6928,51281.0
6929,29404.5
6930,29920.0
6931,30024.0
6932,27882.5
6933,35884.0
6934,30105.5
6935,16899.5
6936,29667.0
6937,38795.5
6938,32161.0
6939,30710.5
6940,30279.5
6941,50365.5
6942,30681.0
6943,30064.5
6944,31415.5
6945,32446.5
6946,31019.0
6947,19118.0
6948,29767.0
6949,9681.0
6950,31422.5
6951,14998.0
6952,31225.0
6953,32607.5
6954,34378.5
6955,30617.0
6956,31006.0
6957,18875.5
6958,19856.5
6959,17664.0
6960,16032.5
6961,20309.5
6962,17343.5
6963,18586.0
6964,19033.5
6965,19465.0
6966,20498.0
6967,16082.0
6968,17493.0
6969,17427.5
6970,20302.5
6971,19794.0
6972,17236.5
6973,20268.0
6974,21408.0
6975,18034.0
6976,19720.5
6977,18229.5
6978,19696.5
6979,21888.0
6980,20892.5
6981,19489.0
6982,28128.0
6983,18760.5
6984,18891.0
6985,15964.5
6986,47947.5
6987,17853.5
6988,20898.0
6989,16491.0
6990,14728.5
6991,18666.0
6992,18153.0
6993,17652.0
6994,17063.5
6995,19166.0
6996,20407.5
6997,18242.0
6998,53507.0
6999,37132.0
7000,32292.5
7001,33714.5
7002,36613.0
7003,38086.5
7004,37674.0
7005,38017.5
7006,36498.0
7007,93397.5
7008,52666.5
7009,90852.0
7010,72085.5
7011,47354.5
7012,62482.0
7013,92688.0
7014,24943.5
7015,44450.5
7016,40451.5
7017,43866.5
7018,40273.0
7019,42935.5
7020,39915.5
7021,38546.0
7022,82864.0
7023,84079.5
7024,57452.0
7025,23101.0
7026,55183.5
7027,85140.0
7028,83833.5
7029,81933.5
7030,83740.0
7031,57574.0
7032,59600.0
7033,78690.5
7034,80698.5
7035,81118.0
7036,82050.5
7037,81951.0
7038,78869.0
7039,83387.5
7040,79418.5
7041,53982.5
7042,81389.5
7043,77467.5
7044,82683.0
7045,79458.0
7046,53699.5
7047,81884.5
7048,87153.5
7049,83373.5
7050,81170.5
7051,80242.0
7052,62929.5
7053,81634.5
7054,83720.5
7055,84496.0
7056,82724.5
7057,82870.0
7058,84510.5
7059,81047.0
7060,82574.0
7061,58739.5
7062,79619.0
7063,80001.5
7064,82359.0
7065,80505.5
7066,82223.0
7067,81163.5
7068,51440.0
7069,87591.0
7070,81069.5
7071,53854.0
7072,78470.0
7073,45142.0
7074,59183.5
7075,77681.0
7076,58579.5
7077,83230.5
7078,85071.5
7079,87239.5
7080,83880.5
7081,83084.0
7082,80132.5
7083,83460.0
7084,84066.5
7085,81181.0
7086,54623.5
7087,82481.0
7088,82387.5
7089,83217.5
7090,80815.0
7091,56778.5
7092,85920.0
7093,83692.0
7094,80144.5
7095,50202.0
7096,82543.5
7097,50493.0
7098,80548.5
7099,81589.0
7100,84549.0
7101,55010.0
7102,81664.0
7103,79094.5
7104,78991.5
7105,85780.0
7106,55724.0
7107,83870.5
7108,81809.0
7109,81161.5
7110,79566.0
7111,88550.5
7112,83422.5
7113,84863.0
7114,83415.5
7115,68906.0
7116,61471.0
